Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Method
0,0,42,44,2,27,69,1863,950,0.51,2
0,0,43,45,3,33,45,1485,816,0.55,2
0,0,43,45,4,45,65,2925,1199,0.41,2
0,0,43,45,5,39,98,3822,2025,0.53,2
0,0,43,45,0,36,158,5688,2616,0.46,2
0,0,43,45,1,39,68,2652,1193,0.45,2
0,0,43,45,2,29,69,2001,1080,0.54,2
0,0,43,45,3,32,31,992,525,0.53,2
0,0,43,45,4,46,49,2254,924,0.41,2
0,0,43,45,5,39,72,2808,1404,0.5,2
0,0,43,45,0,36,131,4716,2358,0.5,2
0,0,43,45,1,38,61,2318,1089,0.47,2
0,0,43,45,2,27,59,1593,876,0.55,2
0,0,43,45,3,32,44,1408,718,0.51,2
0,0,43,45,4,47,45,2115,951,0.45,2
0,0,43,45,5,38,78,2964,1600,0.54,2
0,0,43,45,0,51,160,8160,3916,0.48,2
0,0,43,45,1,47,69,3243,1459,0.45,2
0,0,43,45,2,41,81,3321,1726,0.52,2
0,0,43,45,3,41,65,2665,1385,0.52,2
0,0,43,45,4,50,74,3700,1554,0.42,2
0,0,43,45,5,54,104,5616,3088,0.55,2
0,0,43,45,0,51,189,9639,4433,0.46,2
0,0,43,45,1,48,120,5760,2591,0.45,2
0,0,43,45,2,43,85,3655,1937,0.53,2
0,0,43,45,3,41,75,3075,1691,0.55,2
0,0,43,45,4,50,75,3750,1500,0.4,2
0,0,43,45,5,56,135,7560,4006,0.53,2
0,0,43,45,0,53,182,9646,4823,0.5,2
0,0,43,45,1,47,119,5593,2516,0.45,2
0,0,43,45,2,41,102,4182,2258,0.54,2
0,0,43,45,3,43,90,3870,2051,0.53,2
0,0,43,45,4,51,94,4794,1965,0.41,2
0,0,43,45,5,55,145,7975,3987,0.5,2
0,0,43,45,0,50,163,8150,3993,0.49,2
0,0,43,45,1,47,128,6016,2767,0.46,2
0,0,43,45,2,42,105,4410,2205,0.5,2
0,0,43,45,3,41,63,2583,1291,0.5,2
0,0,43,45,4,50,63,3150,1417,0.45,2
0,0,43,45,5,59,120,7080,3681,0.52,2
0,0,43,45,0,50,142,7100,3479,0.49,2
0,0,43,45,1,47,85,3995,1797,0.45,2
0,0,43,45,2,43,61,2623,1337,0.51,2
0,0,43,45,3,41,60,2460,1254,0.51,2
0,0,43,45,4,50,60,3000,1320,0.44,2
0,0,43,45,5,58,84,4872,2630,0.54,2
0,0,43,45,0,56,128,7168,3225,0.45,2
0,0,43,45,1,51,90,4590,2111,0.46,2
0,0,43,45,2,50,52,2600,1430,0.55,2
0,0,43,45,3,52,44,2288,1144,0.5,2
0,0,43,45,4,62,49,3038,1215,0.4,2
4,0,43,45,5,63,78,4914,2702,0.55,2
4,0,43,45,0,60,135,8100,3807,0.47,2
4,0,43,45,1,53,85,4505,2072,0.46,2
4,0,43,45,2,52,86,4472,2280,0.51,2
4,0,43,45,3,51,84,4284,2270,0.53,2
4,0,43,45,4,60,72,4320,1728,0.4,2
4,0,43,45,5,64,98,6272,3449,0.55,2
4,0,43,45,0,62,168,10416,4895,0.47,2
4,0,43,45,1,50,100,5000,2400,0.48,2
4,0,43,45,2,50,109,5450,2943,0.54,2
4,0,43,45,3,53,98,5194,2804,0.54,2
4,0,43,45,4,61,91,5551,2220,0.4,2
4,0,43,45,5,65,123,7995,3997,0.5,2
4,0,43,45,0,32,138,4416,2208,0.5,2
4,0,43,45,1,33,77,2541,1194,0.47,2
4,0,43,45,2,24,72,1728,881,0.51,2
4,0,43,45,3,27,38,1026,513,0.5,2
4,0,43,45,4,41,47,1927,770,0.4,2
4,0,43,45,5,33,69,2277,1252,0.55,2
4,0,43,45,0,34,147,4998,2399,0.48,2
4,0,43,45,1,32,53,1696,848,0.5,2
4,0,43,45,2,24,63,1512,771,0.51,2
4,0,44,46,3,29,30,870,461,0.53,2
4,0,44,46,4,41,47,1927,770,0.4,2
4,0,44,46,5,32,74,2368,1255,0.53,2
4,0,44,46,0,32,144,4608,2119,0.46,2
4,0,44,46,1,32,58,1856,909,0.49,2
4,0,44,46,2,24,59,1416,750,0.53,2
4,0,44,46,3,27,22,594,308,0.52,2
4,0,44,46,4,43,34,1462,657,0.45,2
4,0,44,46,5,32,61,1952,976,0.5,2
4,0,44,46,0,34,133,4522,2261,0.5,2
4,0,44,46,1,33,51,1683,774,0.46,2
4,0,44,46,2,24,51,1224,612,0.5,2
4,0,44,46,3,27,27,729,371,0.51,2
4,0,44,46,4,44,27,1188,522,0.44,2
4,0,44,46,5,33,68,2244,1211,0.54,2
4,0,44,46,0,48,130,6240,2932,0.47,2
4,0,44,46,1,41,68,2788,1394,0.5,2
4,0,44,46,2,38,75,2850,1425,0.5,2
4,0,44,46,3,38,56,2128,1064,0.5,2
4,0,44,46,4,47,68,3196,1310,0.41,2
4,0,44,46,5,51,102,5202,2705,0.52,2
4,0,44,46,0,45,156,7020,3229,0.46,2
4,0,44,46,1,44,105,4620,2125,0.46,2
4,0,44,46,2,38,69,2622,1389,0.53,2
4,0,44,46,3,39,65,2535,1368,0.54,2
4,0,44,46,4,46,65,2990,1345,0.45,2
4,0,44,46,5,50,120,6000,3000,0.5,2
4,0,44,46,0,47,188,8836,4152,0.47,2
4,0,44,46,1,42,98,4116,2058,0.5,2
4,0,44,46,2,37,81,2997,1558,0.52,2
4,0,44,46,3,36,63,2268,1224,0.54,2
4,0,44,46,4,48,74,3552,1527,0.43,2
4,0,44,46,5,54,131,7074,3749,0.53,2
4,0,44,46,0,47,180,8460,4060,0.48,2
4,0,44,46,1,42,101,4242,1993,0.47,2
4,0,44,46,2,37,75,2775,1498,0.54,2
4,0,44,46,3,36,52,1872,954,0.51,2
4,0,44,46,4,46,46,2116,909,0.43,2
4,0,44,46,5,52,105,5460,2893,0.53,2
4,0,44,46,0,46,124,5704,2794,0.49,2
4,0,44,46,1,41,72,2952,1476,0.5,2
4,0,44,46,2,39,51,1989,1054,0.53,2
4,0,44,46,3,37,38,1406,745,0.53,2
4,0,44,46,4,47,41,1927,790,0.41,2
4,0,44,46,5,50,73,3650,1934,0.53,2
4,0,44,46,0,53,119,6307,2901,0.46,2
4,0,44,46,1,48,63,3024,1512,0.5,2
4,0,44,46,2,46,42,1932,966,0.5,2
4,0,44,46,3,48,31,1488,773,0.52,2
4,0,44,46,4,58,38,2204,903,0.41,2
2,0,44,46,5,62,68,4216,2234,0.53,2
2,0,44,46,0,59,108,6372,3058,0.48,2
2,0,44,46,1,46,80,3680,1803,0.49,2
2,0,44,46,2,48,68,3264,1664,0.51,2
2,0,44,46,3,49,65,3185,1751,0.55,2
2,0,44,46,4,55,59,3245,1427,0.44,2
2,0,44,46,5,59,91,5369,2845,0.53,2
2,0,44,46,0,55,149,8195,3933,0.48,2
2,0,44,46,1,49,105,5145,2469,0.48,2
2,0,44,46,2,49,91,4459,2229,0.5,2
2,0,44,46,3,47,83,3901,1989,0.51,2
2,0,44,46,4,55,83,4565,2054,0.45,2
2,0,44,46,5,59,101,5959,3217,0.54,2
2,0,44,46,0,38,125,4750,2422,0.51,2
2,0,44,46,1,37,87,3219,1673,0.52,2
2,0,44,46,2,28,90,2520,1008,0.4,2
2,0,44,46,3,33,42,1386,609,0.44,2
2,0,44,46,4,49,60,2940,1205,0.41,2
2,0,44,46,5,37,81,2997,1498,0.5,2
2,0,44,46,0,39,149,5811,2905,0.5,2
2,0,44,46,1,37,54,1998,999,0.5,2
2,0,44,46,2,29,65,1885,848,0.45,2
2,0,45,47,3,32,34,1088,478,0.44,2
2,0,45,47,4,49,60,2940,1293,0.44,2
2,0,45,47,5,39,84,3276,1474,0.45,2
2,0,45,47,0,39,130,5070,2535,0.5,2
2,0,45,47,1,38,56,2128,1149,0.54,2
2,0,45,47,2,29,68,1972,887,0.45,2
2,0,45,47,3,32,30,960,403,0.42,2
2,0,45,47,4,48,39,1872,748,0.4,2
2,0,45,47,5,38,73,2774,1359,0.49,2
2,0,45,47,0,36,150,5400,2700,0.5,2
2,0,45,47,1,38,58,2204,1212,0.55,2
2,0,45,47,2,29,56,1624,698,0.43,2
2,0,45,47,3,32,38,1216,547,0.45,2
2,0,45,47,4,46,35,1610,724,0.45,2
2,0,45,47,5,36,69,2484,1242,0.5,2
2,0,45,47,0,54,142,7668,3910,0.51,2
2,0,45,47,1,48,73,3504,1857,0.53,2
2,0,45,47,2,43,74,3182,1272,0.4,2
2,0,45,47,3,44,63,2772,1136,0.41,2
2,0,45,47,4,50,70,3500,1540,0.44,2
2,0,45,47,5,55,113,6215,3045,0.49,2
2,0,45,47,0,50,175,8750,4812,0.55,2
2,0,45,47,1,48,94,4512,2256,0.5,2
2,0,45,47,2,42,87,3654,1644,0.45,2
2,0,45,47,3,42,80,3360,1411,0.42,2
2,0,45,47,4,53,74,3922,1725,0.44,2
2,0,45,47,5,56,123,6888,3375,0.49,2
2,0,45,47,0,54,189,10206,5511,0.54,2
2,0,45,47,1,48,112,5376,2849,0.53,2
2,0,45,47,2,44,81,3564,1568,0.44,2
2,0,45,47,3,42,80,3360,1478,0.44,2
2,0,45,47,4,53,81,4293,1888,0.44,2
2,0,45,47,5,56,143,8008,3843,0.48,2
2,0,45,47,0,51,163,8313,4572,0.55,2
2,0,45,47,1,48,108,5184,2851,0.55,2
2,0,45,47,2,41,85,3485,1463,0.42,2
2,0,45,47,3,41,68,2788,1143,0.41,2
2,0,45,47,4,51,52,2652,1166,0.44,2
2,0,45,47,5,55,105,5775,2887,0.5,2
2,0,45,47,0,52,125,6500,3510,0.54,2
2,0,45,47,1,47,75,3525,1833,0.52,2
2,0,45,47,2,41,60,2460,1082,0.44,2
2,0,45,47,3,41,46,1886,848,0.45,2
2,0,45,47,4,50,51,2550,1071,0.42,2
2,0,45,47,5,54,83,4482,2196,0.49,2
2,0,45,47,0,59,113,6667,3666,0.55,2
2,0,45,47,1,52,72,3744,1872,0.5,2
2,0,45,47,2,53,49,2597,1116,0.43,2
2,0,45,47,3,50,38,1900,760,0.4,2
2,0,45,47,4,64,42,2688,1128,0.42,2
0,0,45,47,5,63,74,4662,2331,0.5,2
0,0,45,47,0,60,111,6660,3330,0.5,2
0,0,45,47,1,51,84,4284,2227,0.52,2
0,0,45,47,2,51,80,4080,1835,0.45,2
0,0,45,47,3,50,80,4000,1680,0.42,2
0,0,45,47,4,60,68,4080,1795,0.44,2
0,0,45,47,5,67,95,6365,2991,0.47,2
0,0,45,47,0,59,150,8850,4513,0.51,2
0,0,45,47,1,51,101,5151,2627,0.51,2
0,0,45,47,2,50,88,4400,1979,0.45,2
0,0,45,47,3,53,87,4611,1936,0.42,2
0,0,45,47,4,60,78,4680,2106,0.45,2
0,0,45,47,5,67,112,7504,3451,0.46,2
0,0,45,47,0,34,115,3910,1798,0.46,2
0,0,45,47,1,34,63,2142,963,0.45,2
0,0,45,47,2,24,63,1512,831,0.55,2
0,0,45,47,3,29,20,580,307,0.53,2
0,0,45,47,4,44,33,1452,580,0.4,2
0,0,45,47,5,33,63,2079,1122,0.54,2
0,0,45,47,0,34,119,4046,1982,0.49,2
0,0,45,47,1,34,36,1224,575,0.47,2
0,0,45,47,2,24,49,1176,588,0.5,2
0,0,46,48,3,29,13,377,203,0.54,2
0,0,46,48,4,41,35,1435,588,0.41,2
0,0,46,48,5,33,65,2145,1136,0.53,2
0,0,46,48,0,34,111,3774,1887,0.5,2
0,0,46,48,1,34,44,1496,673,0.45,2
0,0,46,48,2,23,51,1173,609,0.52,2
0,0,46,48,3,29,8,232,116,0.5,2
0,0,46,48,4,44,20,880,395,0.45,2
0,0,46,48,5,32,51,1632,881,0.54,2
0,0,46,48,0,32,111,3552,1740,0.49,2
0,0,46,48,1,32,33,1056,528,0.5,2
0,0,46,48,2,24,36,864,449,0.52,2
0,0,46,48,3,29,13,377,199,0.53,2
0,0,46,48,4,44,15,660,264,0.4,2
0,0,46,48,5,33,50,1650,858,0.52,2
0,0,46,48,0,49,122,5978,2989,0.5,2
0,0,46,48,1,43,49,2107,948,0.45,2
0,0,46,48,2,39,60,2340,1263,0.54,2
0,0,46,48,3,39,44,1716,892,0.52,2
0,0,46,48,4,49,46,2254,901,0.4,2
0,0,46,48,5,52,81,4212,2232,0.53,2
0,0,46,48,0,47,138,6486,2918,0.45,2
0,0,46,48,1,41,90,3690,1808,0.49,2
0,0,46,48,2,39,65,2535,1394,0.55,2
0,0,46,48,3,39,60,2340,1263,0.54,2
0,0,46,48,4,48,58,2784,1141,0.41,2
0,0,46,48,5,51,88,4488,2288,0.51,2
0,0,46,48,0,46,167,7682,3456,0.45,2
0,0,46,48,1,41,81,3321,1660,0.5,2
0,0,46,48,2,37,65,2405,1250,0.52,2
0,0,46,48,3,37,58,2146,1115,0.52,2
0,0,46,48,4,47,63,2961,1184,0.4,2
0,0,46,48,5,50,116,5800,2900,0.5,2
0,0,46,48,0,46,143,6578,3157,0.48,2
0,0,46,48,1,42,91,3822,1796,0.47,2
0,0,46,48,2,38,75,2850,1567,0.55,2
0,0,46,48,3,37,39,1443,764,0.53,2
0,0,46,48,4,45,31,1395,558,0.4,2
0,0,46,48,5,52,87,4524,2442,0.54,2
0,0,46,48,0,45,111,4995,2247,0.45,2
0,0,46,48,1,43,56,2408,1155,0.48,2
0,0,46,48,2,36,38,1368,697,0.51,2
0,0,46,48,3,39,27,1053,568,0.54,2
0,0,46,48,4,47,27,1269,520,0.41,2
0,0,46,48,5,52,58,3016,1538,0.51,2
0,0,46,48,0,53,94,4982,2491,0.5,2
0,0,46,48,1,46,56,2576,1262,0.49,2
0,0,46,48,2,45,29,1305,678,0.52,2
0,0,46,48,3,47,23,1081,540,0.5,2
0,0,46,48,4,55,19,1045,418,0.4,2
2,0,46,48,5,64,58,3712,1893,0.51,2
2,0,46,48,0,55,95,5225,2560,0.49,2
2,0,46,48,1,46,63,2898,1304,0.45,2
2,0,46,48,2,48,64,3072,1658,0.54,2
2,0,46,48,3,48,58,2784,1531,0.55,2
2,0,46,48,4,58,44,2552,1122,0.44,2
2,0,46,48,5,60,77,4620,2402,0.52,2
2,0,46,48,0,54,135,7290,3645,0.5,2
2,0,46,48,1,45,78,3510,1684,0.48,2
2,0,46,48,2,47,74,3478,1773,0.51,2
2,0,46,48,3,48,65,3120,1560,0.5,2
2,0,46,48,4,56,68,3808,1637,0.43,2
2,0,46,48,5,60,85,5100,2805,0.55,2
2,0,46,48,0,38,126,4788,2058,0.43,2
2,0,46,48,1,38,68,2584,1136,0.44,2
2,0,46,48,2,27,73,1971,709,0.36,2
2,0,46,48,3,34,26,884,335,0.38,2
2,0,46,48,4,48,41,1968,767,0.39,2
2,0,46,48,5,38,70,2660,1090,0.41,2
2,0,46,48,0,36,140,5040,2066,0.41,2
2,0,46,48,1,38,41,1558,654,0.42,2
2,0,46,48,2,29,60,1740,661,0.38,2
2,0,47,49,3,32,68,2176,826,0.38,2
2,0,47,49,4,48,41,1968,747,0.38,2
2,0,47,49,5,38,75,2850,1254,0.44,2
2,0,47,49,0,38,127,4826,2123,0.44,2
2,0,47,49,1,38,47,1786,803,0.45,2
2,0,47,49,2,28,50,1400,546,0.39,2
2,0,47,49,3,34,87,2958,1064,0.36,2
2,0,47,49,4,46,29,1334,520,0.39,2
2,0,47,49,5,39,54,2106,863,0.41,2
2,0,47,49,0,38,117,4446,2000,0.45,2
2,0,47,49,1,37,45,1665,732,0.44,2
2,0,47,49,2,29,41,1189,416,0.35,2
2,0,47,49,3,32,35,1120,436,0.39,2
2,0,47,49,4,49,33,1617,614,0.38,2
2,0,47,49,5,39,83,3237,1424,0.44,2
2,0,47,49,0,53,129,6837,2939,0.43,2
2,0,47,49,1,47,54,2538,1091,0.43,2
2,0,47,49,2,41,56,2296,918,0.4,2
2,0,47,49,3,44,47,2068,806,0.39,2
2,0,47,49,4,50,54,2700,1026,0.38,2
2,0,47,49,5,55,88,4840,1984,0.41,2
2,0,47,49,0,51,155,7905,3320,0.42,2
2,0,47,49,1,47,94,4418,1855,0.42,2
2,0,47,49,2,42,68,2856,1028,0.36,2
2,0,47,49,3,41,65,2665,932,0.35,2
2,0,47,49,4,51,59,3009,1143,0.38,2
2,0,47,49,5,54,101,5454,2181,0.4,2
2,0,47,49,0,52,150,7800,3276,0.42,2
2,0,47,49,1,49,105,5145,2212,0.43,2
2,0,47,49,2,41,77,3157,1168,0.37,2
2,0,47,49,3,44,56,2464,887,0.36,2
2,0,47,49,4,53,68,3604,1405,0.39,2
2,0,47,49,5,55,128,7040,2956,0.42,2
2,0,47,49,0,50,161,8050,3542,0.44,2
2,0,47,49,1,47,88,4136,1695,0.41,2
2,0,47,49,2,42,69,2898,1014,0.35,2
2,0,47,49,3,42,51,2142,771,0.36,2
2,0,47,49,4,50,44,2200,814,0.37,2
2,0,47,49,5,58,91,5278,2375,0.45,2
2,0,47,49,0,53,135,7155,3005,0.42,2
2,0,47,49,1,49,63,3087,1234,0.4,2
2,0,47,49,2,41,39,1599,591,0.37,2
2,0,47,49,3,42,36,1512,604,0.4,2
2,0,47,49,4,52,34,1768,636,0.36,2
2,0,47,49,5,57,63,3591,1615,0.45,2
2,0,47,49,0,57,120,6840,3077,0.45,2
2,0,47,49,1,53,56,2968,1335,0.45,2
2,0,47,49,2,53,34,1802,630,0.35,2
2,0,47,49,3,54,27,1458,554,0.38,2
2,0,47,49,4,62,27,1674,585,0.35,2
5,0,47,49,5,66,65,4290,1887,0.44,2
5,0,47,49,0,62,113,7006,3012,0.43,2
5,0,47,49,1,52,90,4680,2059,0.44,2
5,0,47,49,2,50,83,4150,1494,0.36,2
5,0,47,49,3,51,80,4080,1591,0.39,2
5,0,47,49,4,63,70,4410,1675,0.38,2
5,0,47,49,5,64,98,6272,2822,0.45,2
5,0,47,49,0,64,150,9600,3935,0.41,2
5,0,47,49,1,53,105,5565,2226,0.4,2
5,0,47,49,2,51,98,4998,1949,0.39,2
5,0,47,49,3,52,75,3900,1482,0.38,2
5,0,47,49,4,62,84,5208,2031,0.39,2
5,0,47,49,5,65,112,7280,3203,0.44,2
5,0,47,49,0,44,152,6688,3678,0.55,2
5,0,47,49,1,42,94,3948,2368,0.6,2
5,0,47,49,2,32,91,2912,1310,0.45,2
5,0,47,49,3,39,44,1716,840,0.49,2
5,0,47,49,4,52,68,3536,1661,0.47,2
5,0,47,49,5,44,98,4312,2199,0.51,2
5,0,47,49,0,41,167,6847,3834,0.56,2
5,0,47,49,1,44,61,2684,1610,0.6,2
5,0,47,49,2,33,74,2442,1221,0.5,2
5,0,48,50,3,36,45,1620,745,0.46,2
5,0,48,50,4,54,63,3402,1701,0.5,2
5,0,48,50,5,43,85,3655,1973,0.54,2
5,0,48,50,0,44,142,6248,3748,0.6,2
5,0,48,50,1,42,70,2940,1675,0.57,2
5,0,48,50,2,34,77,2618,1282,0.49,2
5,0,48,50,3,36,38,1368,670,0.49,2
5,0,48,50,4,51,47,2397,1174,0.49,2
5,0,48,50,5,41,80,3280,1803,0.55,2
5,0,48,50,0,41,137,5617,3145,0.56,2
5,0,48,50,1,43,56,2408,1396,0.58,2
5,0,48,50,2,32,65,2080,1040,0.5,2
5,0,48,50,3,36,44,1584,792,0.5,2
5,0,48,50,4,51,38,1938,891,0.46,2
5,0,48,50,5,44,90,3960,2019,0.51,2
5,0,48,50,0,55,154,8470,4827,0.57,2
5,0,48,50,1,54,80,4320,2419,0.56,2
5,0,48,50,2,49,75,3675,1690,0.46,2
5,0,48,50,3,46,65,2990,1405,0.47,2
5,0,48,50,4,55,72,3960,1861,0.47,2
5,0,48,50,5,60,120,7200,3744,0.52,2
5,0,48,50,0,58,163,9454,5483,0.58,2
5,0,48,50,1,53,116,6148,3627,0.59,2
5,0,48,50,2,45,81,3645,1713,0.47,2
5,0,48,50,3,47,90,4230,1903,0.45,2
5,0,48,50,4,58,81,4698,2349,0.5,2
5,0,48,50,5,62,117,7254,3772,0.52,2
5,0,48,50,0,54,182,9828,5601,0.57,2
5,0,48,50,1,51,115,5865,3284,0.56,2
5,0,48,50,2,46,98,4508,2163,0.48,2
5,0,48,50,3,46,90,4140,2028,0.49,2
5,0,48,50,4,54,94,5076,2385,0.47,2
5,0,48,50,5,61,125,7625,3965,0.52,2
5,0,48,50,0,58,176,10208,6124,0.6,2
5,0,48,50,1,53,106,5618,3314,0.59,2
5,0,48,50,2,48,105,5040,2318,0.46,2
5,0,48,50,3,49,68,3332,1566,0.47,2
5,0,48,50,4,57,65,3705,1815,0.49,2
5,0,48,50,5,61,104,6344,3235,0.51,2
5,0,48,50,0,56,137,7672,4373,0.57,2
5,0,48,50,1,50,85,4250,2550,0.6,2
5,0,48,50,2,46,56,2576,1288,0.5,2
5,0,48,50,3,45,52,2340,1146,0.49,2
5,0,48,50,4,58,50,2900,1363,0.47,2
5,0,48,50,5,59,78,4602,2531,0.55,2
5,0,48,50,0,62,133,8246,4947,0.6,2
5,0,48,50,1,54,75,4050,2389,0.59,2
5,0,48,50,2,59,54,3186,1593,0.5,2
5,0,48,50,3,55,46,2530,1214,0.48,2
5,0,48,50,4,66,51,3366,1615,0.48,2
3,0,48,50,5,71,81,5751,3048,0.53,2
3,0,48,50,0,64,126,8064,4838,0.6,2
3,0,48,50,1,55,81,4455,2583,0.58,2
3,0,48,50,2,57,96,5472,2626,0.48,2
5,0,48,50,3,55,75,4125,2062,0.5,2
5,0,48,50,4,67,80,5360,2680,0.5,2
5,0,48,50,5,70,94,6580,3487,0.53,2
5,0,48,50,0,64,168,10752,6451,0.6,2
5,0,48,50,1,55,100,5500,3025,0.55,2
5,0,48,50,2,55,113,6215,2921,0.47,2
5,0,48,50,3,56,81,4536,2041,0.45,2
5,0,48,50,4,67,81,5427,2604,0.48,2
5,0,48,50,5,68,106,7208,3748,0.52,2
5,0,48,50,0,49,131,6419,3530,0.55,2
5,0,48,50,1,45,91,4095,2170,0.53,2
5,0,48,50,2,38,81,3078,1385,0.45,2
5,0,48,50,3,43,46,1978,791,0.4,2
5,0,48,50,4,59,56,3304,1453,0.44,2
5,0,48,50,5,49,88,4312,1940,0.45,2
5,0,48,50,0,49,180,8820,4674,0.53,2
5,0,48,50,1,45,75,3375,1721,0.51,2
5,0,48,50,2,39,90,3510,1544,0.44,2
5,0,49,51,3,42,58,2436,1047,0.43,2
5,0,49,51,4,56,83,4648,1998,0.43,2
5,0,49,51,5,46,98,4508,2163,0.48,2
5,0,49,51,0,49,165,8085,4042,0.5,2
5,0,49,51,1,49,69,3381,1724,0.51,2
5,0,49,51,2,38,75,2850,1168,0.41,2
5,0,49,51,3,44,38,1672,702,0.42,2
5,0,49,51,4,58,60,3480,1565,0.45,2
5,0,49,51,5,45,75,3375,1586,0.47,2
5,0,49,51,0,48,154,7392,3917,0.53,2
5,0,49,51,1,49,68,3332,1832,0.55,2
5,0,49,51,2,38,73,2774,1220,0.44,2
5,0,49,51,3,44,49,2156,883,0.41,2
5,0,49,51,4,57,53,3021,1359,0.45,2
5,0,49,51,5,46,98,4508,2073,0.46,2
5,0,49,51,0,64,173,11072,5868,0.53,2
5,0,49,51,1,54,87,4698,2536,0.54,2
5,0,49,51,2,51,98,4998,2099,0.42,2
5,0,49,51,3,52,80,4160,1664,0.4,2
5,0,49,51,4,63,78,4914,2211,0.45,2
5,0,49,51,5,65,115,7475,3438,0.46,2
5,0,49,51,0,59,169,9971,5284,0.53,2
5,0,49,51,1,56,123,6888,3512,0.51,2
5,0,49,51,2,53,88,4664,2052,0.44,2
5,0,49,51,3,52,91,4732,1987,0.42,2
5,0,49,51,4,60,94,5640,2425,0.43,2
5,0,49,51,5,66,138,9108,4280,0.47,2
5,0,49,51,0,64,196,12544,6648,0.53,2
5,0,49,51,1,55,131,7205,3602,0.5,2
5,0,49,51,2,54,109,5886,2413,0.41,2
5,0,49,51,3,53,85,4505,1982,0.44,2
5,0,49,51,4,60,102,6120,2509,0.41,2
5,0,49,51,5,64,137,8768,4296,0.49,2
5,0,49,51,0,60,196,11760,5997,0.51,2
5,0,49,51,1,58,135,7830,4228,0.54,2
5,0,49,51,2,52,105,5460,2456,0.45,2
5,0,49,51,3,51,72,3672,1542,0.42,2
5,0,49,51,4,59,73,4307,1938,0.45,2
5,0,49,51,5,64,106,6784,3188,0.47,2
5,0,49,51,0,59,154,9086,4724,0.52,2
5,0,49,51,1,54,95,5130,2667,0.52,2
5,0,49,51,2,52,75,3900,1677,0.43,2
5,0,49,51,3,53,56,2968,1246,0.42,2
5,0,49,51,4,64,63,4032,1733,0.43,2
5,0,49,51,5,68,98,6664,3065,0.46,2
0,0,49,51,0,64,119,7616,4036,0.53,2
0,0,49,51,1,62,84,5208,2760,0.53,2
0,0,49,51,2,59,54,3186,1401,0.44,2
0,0,49,51,3,62,47,2914,1253,0.43,2
0,0,49,51,4,71,46,3266,1404,0.43,2
0,0,49,51,5,72,81,5832,2799,0.48,2
0,0,49,51,0,68,117,7956,4216,0.53,2
0,0,49,51,1,62,98,6076,3159,0.52,2
0,0,49,51,2,63,104,6552,2948,0.45,2
0,0,49,51,3,64,85,5440,2176,0.4,2
0,0,49,51,4,71,81,5751,2415,0.42,2
0,0,49,51,5,78,116,9048,4252,0.47,2
0,0,49,51,0,71,169,11999,6599,0.55,2
0,0,49,51,1,59,115,6785,3731,0.55,2
0,0,49,51,2,62,108,6696,2812,0.42,2
0,0,49,51,3,62,88,5456,2400,0.44,2
0,0,49,51,4,74,105,7770,3341,0.43,2
0,0,49,51,5,74,117,8658,4242,0.49,2
0,0,49,51,0,52,145,7540,3468,0.46,2
0,0,49,51,1,50,84,4200,1974,0.47,2
0,0,49,51,2,44,90,3960,1386,0.35,2
0,0,49,51,3,49,39,1911,707,0.37,2
0,0,49,51,4,60,54,3240,1198,0.37,2
0,0,49,51,5,54,78,4212,1895,0.45,2
0,0,49,51,0,52,173,8996,4048,0.45,2
0,0,49,51,1,53,59,3127,1438,0.46,2
0,0,49,51,2,43,83,3569,1427,0.4,2
0,0,0,0,0,34,384,13056,6789,0.52,1
0,0,0,0,1,36,320,11520,4031,0.35,1
0,0,0,0,2,32,350,11200,4144,0.37,1
0,0,0,0,3,36,281,10116,3742,0.37,1
0,0,0,0,4,43,306,13158,4868,0.37,1
0,0,0,0,5,38,330,12540,4012,0.32,1
0,0,0,0,0,33,388,12804,6658,0.52,1
0,0,0,0,1,39,315,12285,4054,0.33,1
0,0,0,0,2,32,323,10336,3927,0.38,1
0,0,0,0,3,32,248,7936,3015,0.38,1
0,0,0,0,4,43,306,13158,4605,0.35,1
0,0,0,0,5,36,350,12600,3653,0.29,1
0,0,0,0,0,40,390,15600,8112,0.52,1
0,0,0,0,1,35,315,11025,3969,0.36,1
0,0,0,0,2,27,314,8478,3475,0.41,1
0,0,0,0,3,31,240,7440,2975,0.4,1
0,0,0,0,4,43,289,12427,3976,0.32,1
0,0,0,0,5,36,323,11628,3139,0.27,1
0,0,0,0,0,33,372,12276,6629,0.54,1
0,0,0,0,1,35,315,11025,3638,0.33,1
0,0,0,0,2,28,315,8820,3351,0.38,1
0,0,0,0,3,31,289,8959,3314,0.37,1
0,0,0,0,4,44,281,12364,4451,0.36,1
0,0,0,0,5,39,333,12987,3506,0.27,1
0,0,0,0,0,44,366,16104,8374,0.52,1
0,0,0,0,1,37,296,10952,3833,0.35,1
0,0,0,0,2,36,288,10368,4354,0.42,1
0,0,0,0,3,33,289,9537,3814,0.4,1
0,0,0,0,4,47,280,13160,4606,0.35,1
0,0,0,0,5,44,320,14080,4083,0.29,1
0,0,0,0,0,47,400,18800,9776,0.52,1
0,0,0,0,1,41,340,13940,4739,0.34,1
0,0,0,0,2,37,296,10952,4490,0.41,1
0,0,0,0,3,38,297,11286,4288,0.38,1
0,0,0,0,4,45,288,12960,4406,0.34,1
0,0,0,0,5,46,347,15962,5107,0.32,1
